step T[K] H[J/g] Nco2[mmol/g] Nch4[mmol/g]
stepI 355.89900127899176 77.77908661154109 2.664628259587041 0.6471980811629249
stepII 353.1222313257515 75.57735485643103 2.980486962428101 0
stepIII 291.9806039433871 27.84063654006311 1.1649315577982509 0
stepIV 263.0 6.089999306009247 0 0.3760469082061921

effective amount adsorbed of CO2 [mmol/g]: 2.664628259587041
working capacity [mmol/g]: 1.4996967017887903
selectivity [-]: 4.11717577221347
regenerability [%]: 56.28164815835175

T[K] NcI[mmol/g] NmI[mmol/g] NtI[mmol/g] NcII[mmol/g] NcIII[mmol/g] NcIV[mmol/g] NmIV[mmol/g] HI[J/g] HII[J/g] HIII[J/g] HIV[J/g] intCp[J/g]
307 7.916417372244448 1.0420947946315042 8.958512166875952 8.525558012628407 0.7108802410017347 0.0 0.13327356400443371 225.08194217714663 223.78714203493925 16.783364386640965 2.148100786293007 39.491144638335825
308 7.780959171022747 1.0393207634034507 8.820279934426198 8.374037993980721 0.6895042327987579 0.0 0.13060925474748197 221.56456006112435 219.97301034062275 16.26880163091383 2.10503894085574 40.26913133927816
309 7.644555374687392 1.0360817410653906 8.680637115752782 8.221267210377771 0.6689441638471122 0.0 0.12801464324963874 217.996049996003 216.1007106055984 15.774416729164694 2.0631080361365073 41.04725972241745
310 7.507343374363951 1.0323793980201657 8.539722772384117 8.067451217985457 0.6491617961654413 0.0 0.1254875331901831 214.3805638443394 212.1761112664336 15.299232329603988 2.022272241218748 41.82554284227139
311 7.369471744432022 1.0282176343991432 8.397689378831165 7.912810038287954 0.6301210407315668 0.0 0.12302580836131827 210.72267422120615 208.20561797808287 14.842327944574038 1.9824970415108505 42.60399045444963
312 7.23109953587775 1.0236026695427536 8.254702205420504 7.757576475630801 0.6117878119226198 0.0 0.1206274293673389 207.02735737273483 204.19612783127738 14.402836139181964 1.943749184012711 43.38260938774512
313 7.09239539805873 1.0185430615843252 8.110938459643055 7.601994042794495 0.5941299083442523 0.0 0.1182904304748907 203.29996674703372 200.15496982484024 13.979938985255886 1.9059966251158356 44.16140390399978
314 6.953536394934192 1.0130497084579948 7.966586103392187 7.44631453123982 0.5771168782692678 0.0 0.11601291660671369 199.54619728223767 196.08983246400877 13.5728647230823 1.8692084808079448 44.94037604574886
315 6.814706576181081 1.0071357988309 7.821842375011981 7.290795282660197 0.5607199172947165 0.0 0.11379306047165354 195.7720403819566 192.0086800449535 13.180884732114837 1.833354979160146 45.71952597164143
316 6.67609531809854 1.000816720695987 7.676912038794526 7.135696236596585 0.544911762329572 0.0 0.111629099824236 191.98373039905326 187.91965983489442 12.803310741827316 1.7984074149819118 46.49885227963752
317 6.537895471270546 0.9941099270008201 7.532005398271366 6.981276843436904 0.5296665952208024 0.0 0.10951933484735937 188.18768370499663 183.83100290861384 12.439492207169401 1.7643381065351793 47.27835231798254
318 6.40030136212502 0.9870347607042399 7.38733612282926 6.827792941677954 0.5149599531795218 0.0 0.10746212565203654 184.39043184113336 179.75092180318416 12.088813888281178 1.7311203542044533 48.05802248395629
319 6.2635067040299015 0.9796122433811046 7.2431189474110065 6.67549370185636 0.5007686454906406 0.0 0.10545588988839578 180.59855057876715 175.6875083633124 11.750693605800977 1.6987284010258448 48.837858510399954
320 6.127702479546085 0.9718648330383051 7.09956731258439 6.524618736626617 0.48707067602768134 0.0 0.10349910046263233 176.81858695052415 171.6486351481109 11.424580157954551 1.6671373949832642 49.61785574002012
321 5.993074857237759 0.9638161581390949 6.956891015376854 6.375395467312243 0.4738451711344194 0.0 0.10159028335459314 173.0569864372379 167.64186355616124 11.109951386736256 1.6363233529844239 50.398009387468576
322 5.859803205719784 0.9554907356650366 6.81529394138482 6.228036822746486 0.46107231246575253 0.0 0.0997280155312403 169.32002249329847 163.67436142087172 10.806312381514752 1.6062631264344212 51.17831478919801
323 5.728058262092936 0.9469136815900776 6.674971943683014 6.082739327723315 0.44873327441456745 0.0 0.09791092295132411 165.61373046611814 159.7528322721905 10.513193809346287 1.5769343683290993 51.958767641096145
324 5.598000504374827 0.9381104220973326 6.53611092647216 5.939681617590325 0.4368101657792343 0.0 0.09613767865689808 161.94384772798463 155.88345780628666 10.230150362155443 1.5483155017943089 52.73936422389649
325 5.469778767040596 0.9291064134627027 6.398885180503299 5.79902339421146 0.4252859753543604 0.0 0.09440700094753485 158.31576151118148 152.0718544099285 9.95675931174742 1.520385690000934 53.5201016163639
326 5.343529126909886 0.9199268776912506 6.263456004601137 5.660904818363644 0.41414452115233535 0.0 0.0927176516332225 154.73446554468714 148.32304390725577 9.692619164359598 1.4931248073896866 54.300977896256555
327 5.219374073964219 0.9105965599464679 6.129970633910687 5.525446315960475 0.4033704029865829 0.0 0.09106843436242937 151.20452616988436 144.64143807478354 9.437348407194188 1.4665134121430188 55.08199232906766
